iter	Passed	Remaining
3219	222893	123214
3220	222966	123147
3221	223087	123106
3222	223151	123034
3223	223227	122968
3224	223299	122901
3225	223407	122853
3226	223533	122815
3227	223598	122743
3228	223700	122692
3229	223812	122646
3230	223878	122575
3231	223951	122508
3232	224016	122436
3233	224081	122364
3234	224169	122305
3235	224224	122228
3236	224284	122154
3237	224338	122076
3238	224395	122000
3239	224445	121920
3240	224505	121846
3241	224570	121775
3242	224661	121717
3243	224723	121644
3244	224784	121570
3245	224865	121507
3246	224940	121441
3247	225004	121369
3248	225078	121302
3249	225143	121231
3250	225210	121160
3251	225276	121089
3252	225342	121018
3253	225396	120941
3254	225470	120874
3255	225527	120798
3256	225578	120719
3257	225633	120642
3258	225690	120566
3259	225752	120493
3260	225808	120417
3261	225856	120336
3262	225926	120267
3263	226002	120202
3264	226061	120127
3265	226126	120056
3266	226177	119977
3267	226261	119915
3268	226320	119840
3269	226375	119764
3270	226428	119686
3271	226494	119615
3272	226555	119542
3273	226616	119468
3274	226672	119392
3275	226724	119313
3276	226782	119239
3277	226835	119161
3278	226902	119091
3279	226953	119012
3280	227007	118934
3281	227064	118859
3282	227116	118781
3283	227175	118706
3284	227236	118633
3285	227314	118568
3286	227390	118503
3287	227466	118437
3288	227525	118363
3289	227592	118292
3290	227668	118226
3291	227765	118172
3292	227831	118101
3293	227891	118027
3294	227945	117950
3295	228016	117882
3296	228073	117806
3297	228167	117750
3298	228225	117675
3299	228284	117601
3300	228359	117534
3301	228452	117477
3302	228506	117401
3303	228567	117327
3304	228627	117253
3305	228686	117179
3306	228743	117104
3307	228819	117038
3308	228877	116963
3309	228935	116888
3310	229023	116829
3311	229085	116756
3312	229143	116681
3313	229218	116614
3314	229283	116543
3315	229341	116468
3316	229407	116398
3317	229471	116326
3318	229562	116268
3319	229639	116203
3320	229704	116131
3321	229762	116056
3322	229833	115988
3323	229886	115911
3324	229941	115835
3325	229997	115759
3326	230054	115683
3327	230109	115607
3328	230175	115537
3329	230306	115499
3330	230426	115455
3331	230491	115383
3332	230575	115322
3333	230647	115254
3334	230711	115182
3335	230774	115110
3336	230827	115033
3337	230894	114963
3338	230942	114883
3339	230998	114807
3340	231070	114739
3341	231131	114666
3342	231191	114593
3343	231265	114526
3344	231336	114457
3345	231394	114383
3346	231460	114312
3347	231518	114237
3348	231577	114163
3349	231643	114092
3350	231718	114026
3351	231806	113966
3352	231898	113909
3353	232000	113856
3354	232056	113780
3355	232108	113702
3356	232159	113624
3357	232214	113548
3358	232270	113473
3359	232324	113396
3360	232380	113321
3361	232440	113247
3362	232499	113173
3363	232561	113100
3364	232630	113031
3365	232709	112966
3366	232769	112893
3367	232827	112819
3368	232893	112748
3369	232986	112690
3370	233053	112620
3371	233133	112556
3372	233193	112483
3373	233296	112430
3374	233444	112399
3375	233544	112344
3376	233628	112282
3377	233736	112232
3378	233805	112162
3379	233873	112093
3380	233938	112022
3381	234021	111959
3382	234097	111893
3383	234153	111817
3384	234203	111739
3385	234261	111665
3386	234329	111595
3387	234388	111521
3388	234471	111458
3389	234557	111397
3390	234615	111323
3391	234670	111247
3392	234728	111172
3393	234788	111099
3394	234842	111022
3395	234893	110944
3396	234949	110869
3397	235015	110798
3398	235084	110729
3399	235155	110661
3400	235220	110590
3401	235276	110514
3402	235348	110447
3403	235406	110372
3404	235469	110300
3405	235539	110231
3406	235611	110164
3407	235709	110108
3408	235782	110041
3409	235840	109966
3410	235907	109896
3411	235968	109823
3412	236030	109750
3413	236097	109680
3414	236185	109620
3415	236247	109547
3416	236326	109483
3417	236389	109411
3418	236461	109343
3419	236579	109297
3420	236646	109226
3421	236697	109149
3422	236759	109076
3423	236817	109002
3424	236866	108924
3425	236923	108849
3426	236976	108772
3427	237037	108699
3428	237091	108623
3429	237151	108550
3430	237204	108474
3431	237261	108399
3432	237317	108324
3433	237380	108252
3434	237467	108191
3435	237547	108126
3436	237622	108060
3437	237714	108001
3438	237797	107938
3439	237856	107865
3440	237932	107799
3441	238040	107747
3442	238109	107678
3443	238174	107607
3444	238225	107529
3445	238283	107455
3446	238398	107407
3447	238461	107335
3448	238519	107261
3449	238608	107200
3450	238688	107136
3451	238744	107061
3452	238806	106988
3453	238849	106908
3454	238928	106843
3455	239014	106782
3456	239065	106704
3457	239134	106635
3458	239202	106565
3459	239272	106497
3460	239336	106425
3461	239405	106356
3462	239476	106288
3463	239542	106217
3464	239622	106153
3465	239684	106080
3466	239736	106004
3467	239811	105937
3468	239889	105872
3469	239946	105797
3470	240005	105723
3471	240062	105649
3472	240123	105577
3473	240189	105506
3474	240247	105432
3475	240305	105358
3476	240376	105290
3477	240439	105218
3478	240502	105146
3479	240589	105084
3480	240653	105013
3481	240722	104944
3482	240790	104874
3483	240845	104799
3484	240906	104726
3485	240973	104656
3486	241054	104592
3487	241120	104522
3488	241191	104453
3489	241253	104381
3490	241341	104320
3491	241396	104245
3492	241456	104172
3493	241567	104121
3494	241644	104055
3495	241717	103988
3496	241783	103917
3497	241840	103843
3498	241906	103772
3499	241964	103699
3500	242051	103637
3501	242111	103564
3502	242170	103490
3503	242236	103420
3504	242312	103354
3505	242383	103286
3506	242431	103207
3507	242482	103131
3508	242537	103056
3509	242597	102983
3510	242668	102914
3511	242729	102842
3512	242787	102768
3513	242849	102696
3514	242917	102626
3515	242970	102550
3516	243023	102474
3517	243103	102410
3518	243158	102335
3519	243225	102265
3520	243308	102201
3521	243384	102135
3522	243456	102067
3523	243588	102025
3524	243660	101957
3525	243719	101883
3526	243778	101810
3527	243848	101741
3528	243914	101671
3529	244009	101612
3530	244072	101541
3531	244139	101471
3532	244217	101406
3533	244271	101330
3534	244352	101266
3535	244405	101190
3536	244464	101117
3537	244527	101045
3538	244597	100976
3539	244670	100909
3540	244727	100835
3541	244781	100759
3542	244835	100684
3543	244900	100613
3544	244962	100541
3545	245030	100472
3546	245106	100405
3547	245172	100335
3548	245261	100274
3549	245341	100210
3550	245401	100137
3551	245462	100064
3552	245522	99991
3553	245586	99920
3554	245664	99855
3555	245718	99780
3556	245772	99704
3557	245835	99633
3558	245897	99561
3559	245972	99494
3560	246028	99420
3561	246084	99345
3562	246163	99280
3563	246221	99207
3564	246284	99135
3565	246357	99068
3566	246439	99004
3567	246520	98939
3568	246597	98873
3569	246725	98828
3570	246817	98768
3571	246876	98695
3572	246933	98621
3573	246990	98547
3574	247043	98471
3575	247130	98409
3576	247205	98342
3577	247260	98268
3578	247313	98192
3579	247371	98119
3580	247427	98044
3581	247481	97970
3582	247550	97901
3583	247606	97826
3584	247664	97753
3585	247712	97675
3586	247809	97617
3587	247881	97549
3588	247957	97483
3589	248010	97408
3590	248087	97342
3591	248144	97268
3592	248197	97192
3593	248279	97129
3594	248350	97060
3595	248406	96986
3596	248462	96912
3597	248517	96837
3598	248576	96764
3599	248637	96692
3600	248703	96621
3601	248764	96550
3602	248814	96473
3603	248872	96399
3604	248917	96321
3605	248996	96256
3606	249053	96182
3607	249110	96108
3608	249178	96039
3609	249234	95965
3610	249287	95890
3611	249350	95818
3612	249403	95743
3613	249482	95678
3614	249539	95604
3615	249601	95533
3616	249681	95468
3617	249734	95393
3618	249789	95318
3619	249867	95253
3620	249920	95178
3621	249984	95107
3622	250039	95033
3623	250097	94959
3624	250155	94886
3625	250208	94811
3626	250263	94737
3627	250316	94662
3628	250371	94588
3629	250428	94514
3630	250481	94439
3631	250530	94362
3632	250584	94288
3633	250642	94215
3634	250718	94148
3635	250774	94074
3636	250835	94002
3637	250895	93930
3638	250973	93865
3639	251090	93814
3640	251150	93741
3641	251238	93679
3642	251296	93606
3643	251371	93540
3644	251442	93471
3645	251502	93399
3646	251553	93323
3647	251613	93251
3648	251670	93178
3649	251739	93109
3650	251819	93044
3651	251882	92973
3652	251936	92898
3653	251994	92825
3654	252055	92753
3655	252108	92678
3656	252164	92604
3657	252218	92530
3658	252275	92457
3659	252345	92388
3660	252416	92320
3661	252499	92256
3662	252572	92189
3663	252651	92124
3664	252712	92052
3665	252785	91984
3666	252854	91915
3667	252924	91847
3668	253005	91782
3669	253082	91716
3670	253144	91645
3671	253229	91581
3672	253339	91527
3673	253522	91499
3674	253616	91440
3675	253736	91389
3676	253811	91322
3677	253879	91252
3678	253946	91183
3679	254012	91113
3680	254083	91044
3681	254163	90979
3682	254227	90909
3683	254290	90837
3684	254357	90768
3685	254436	90702
3686	254497	90630
3687	254549	90555
3688	254615	90485
3689	254699	90421
3690	254755	90347
3691	254813	90275
3692	254893	90209
3693	254952	90137
3694	255028	90071
3695	255093	90000
3696	255149	89927
3697	255206	89853
3698	255267	89781
3699	255325	89708
3700	255382	89635
3701	255435	89561
3702	255489	89486
3703	255548	89414
3704	255610	89343
3705	255679	89273
3706	255748	89204
3707	255816	89135
3708	255888	89067
3709	255954	88997
3710	255999	88920
3711	256052	88845
3712	256113	88774
3713	256172	88701
3714	256239	88631
3715	256314	88564
3716	256374	88493
3717	256426	88418
3718	256492	88348
3719	256548	88274
3720	256629	88210
3721	256712	88145
3722	256794	88081
3723	256856	88009
3724	256976	87958
3725	257032	87884
3726	257086	87810
3727	257137	87735
3728	257195	87662
3729	257256	87591
3730	257330	87524
3731	257389	87451
3732	257448	87379
3733	257505	87306
3734	257570	87235
3735	257650	87170
3736	257727	87104
3737	257797	87036
3738	257854	86962
3739	257922	86893
3740	257971	86818
3741	258032	86746
3742	258084	86671
3743	258139	86598
3744	258200	86526
3745	258266	86456
3746	258321	86382
3747	258423	86325
3748	258481	86252
3749	258555	86185
3750	258619	86114
3751	258675	86041
3752	258738	85970
3753	258785	85894
3754	258846	85822
3755	258902	85749
3756	258954	85674
3757	259019	85604
3758	259078	85532
3759	259142	85461
3760	259227	85398
3761	259284	85325
3762	259379	85265
3763	259444	85194
3764	259507	85123
3765	259629	85072
3766	259703	85005
3767	259772	84936
3768	259841	84867
3769	259895	84793
3770	259952	84720
3771	260031	84654
3772	260092	84583
3773	260147	84509
3774	260210	84439
3775	260284	84371
3776	260340	84298
3777	260397	84225
3778	260473	84159
3779	260530	84086
3780	260584	84012
3781	260641	83940
3782	260691	83865
3783	260757	83795
3784	260824	83725
3785	260881	83652
3786	260940	83580
3787	260997	83508
3788	261066	83439
3789	261133	83369
3790	261205	83302
3791	261282	83235
3792	261368	83172
3793	261454	83108
3794	261527	83041
3795	261619	82979
3796	261726	82922
3797	261843	82868
3798	261917	82801
3799	261972	82728
3800	262019	82652
3801	262075	82579
3802	262128	82505
3803	262185	82432
3804	262265	82367
3805	262322	82294
3806	262377	82221
3807	262436	82149
3808	262490	82075
3809	262540	82000
3810	262595	81927
3811	262658	81856
3812	262721	81786
3813	262777	81713
3814	262838	81641
3815	262898	81570
3816	262951	81496
3817	263004	81422
3818	263059	81349
3819	263120	81277
3820	263176	81205
3821	263233	81132
3822	263339	81075
3823	263411	81007
3824	263472	80935
3825	263533	80864
3826	263604	80796
3827	263663	80724
3828	263727	80654
3829	263798	80586
3830	263867	80517
3831	263975	80460
3832	264053	80394
3833	264109	80321
3834	264180	80253
3835	264246	80183
3836	264351	80125
3837	264408	80052
3838	264481	79985
3839	264555	79917
3840	264627	79849
3841	264700	79782
3842	264815	79727
3843	264916	79667
3844	264973	79595
3845	265030	79522
3846	265094	79452
3847	265169	79385
3848	265271	79326
3849	265396	79274
3850	265471	79207
3851	265529	79134
3852	265605	79068
3853	265679	79000
3854	265754	78933
3855	265883	78882
3856	265957	78815
3857	266032	78747
3858	266107	78680
3859	266175	78611
3860	266282	78553
3861	266355	78485
3862	266418	78415
3863	266505	78351
3864	266573	78282
3865	266635	78211
3866	266686	78137
3867	266741	78064
3868	266810	77994
3869	266877	77925
3870	266935	77853
3871	266989	77779
3872	267048	77708
3873	267123	77640
3874	267193	77572
3875	267254	77501
3876	267310	77428
3877	267373	77357
3878	267429	77284
3879	267485	77212
3880	267572	77148
3881	267628	77075
3882	267688	77004
3883	267740	76930
3884	267796	76857
3885	267874	76791
3886	267945	76723
3887	268009	76652
3888	268065	76580
3889	268124	76508
3890	268181	76436
3891	268239	76364
3892	268286	76289
3893	268346	76217
3894	268425	76151
3895	268494	76082
3896	268549	76009
3897	268599	75935
3898	268662	75864
3899	268729	75795
3900	268791	75724
3901	268844	75651
3902	268944	75591
3903	269007	75520
3904	269086	75454
3905	269141	75381
3906	269230	75318
3907	269302	75250
3908	269383	75184
3909	269446	75114
3910	269502	75041
3911	269578	74974
3912	269634	74902
3913	269691	74830
3914	269745	74757
3915	269817	74688
3916	269882	74618
3917	269951	74550
3918	270020	74481
3919	270092	74413
3920	270158	74343
3921	270213	74270
3922	270270	74198
3923	270317	74123
3924	270377	74052
3925	270431	73979
3926	270500	73910
3927	270571	73842
3928	270634	73771
3929	270711	73705
3930	270776	73635
3931	270867	73572
3932	270925	73500
3933	270976	73426
3934	271038	73356
3935	271138	73295
3936	271191	73222
3937	271247	73150
3938	271314	73080
3939	271366	73007
3940	271427	72936
3941	271478	72862
3942	271538	72791
3943	271623	72726
3944	271703	72660
3945	271766	72590
3946	271824	72518
3947	271895	72450
3948	271961	72380
3949	272030	72311
3950	272083	72238
3951	272148	72168
3952	272214	72099
3953	272290	72032
3954	272359	71963
3955	272420	71892
3956	272479	71821
3957	272538	71749
3958	272588	71675
3959	272646	71604
3960	272704	71532
3961	272763	71461
3962	272838	71393
3963	272890	71320
3964	272962	71252
3965	273038	71185
3966	273100	71114
3967	273155	71042
3968	273229	70974
3969	273307	70908
3970	273378	70840
3971	273442	70770
3972	273509	70700
3973	273583	70633
3974	273640	70561
3975	273724	70496
3976	273784	70425
3977	273852	70356
3978	273915	70285
3979	273971	70213
3980	274055	70148
3981	274194	70098
3982	274285	70034
3983	274348	69964
3984	274421	69896
3985	274488	69827
3986	274566	69760
3987	274619	69687
3988	274676	69616
3989	274726	69542
3990	274780	69469
3991	274838	69398
3992	274895	69326
3993	274951	69254
3994	275008	69182
3995	275076	69113
3996	275134	69041
3997	275189	68969
3998	275251	68898
3999	275310	68827
4000	275371	68756
4001	275427	68684
4002	275519	68621
4003	275602	68556
4004	275677	68489
4005	275763	68424
4006	275898	68372
4007	275962	68302
4008	276020	68230
4009	276095	68163
4010	276157	68092
4011	276225	68023
4012	276305	67957
4013	276366	67886
4014	276425	67815
4015	276505	67749
4016	276561	67677
4017	276608	67603
4018	276661	67530
4019	276717	67458
4020	276789	67390
4021	276854	67320
4022	276929	67253
4023	276986	67181
4024	277082	67119
4025	277137	67047
4026	277196	66976
4027	277251	66903
4028	277309	66832
4029	277366	66760
4030	277447	66694
4031	277513	66625
4032	277589	66558
4033	277648	66486
4034	277711	66416
4035	277783	66348
4036	277851	66279
4037	277968	66222
4038	278083	66164
4039	278161	66097
4040	278219	66026
4041	278281	65955
4042	278344	65885
4043	278412	65816
4044	278472	65745
4045	278526	65673
4046	278614	65608
4047	278687	65541
4048	278749	65470
4049	278816	65401
4050	278867	65328
4051	278943	65261
4052	279010	65191
4053	279138	65136
4054	279204	65067
4055	279263	64996
4056	279356	64932
4057	279412	64861
4058	279471	64789
4059	279532	64719
4060	279595	64649
4061	279665	64580
4062	279729	64510
4063	279813	64445
4064	279875	64374
4065	279931	64303
4066	279988	64231
4067	280058	64162
4068	280120	64092
4069	280181	64021
4070	280246	63952
4071	280326	63885
4072	280384	63814
4073	280442	63743
4074	280501	63672
4075	280585	63606
4076	280642	63535
4077	280701	63464
4078	280756	63392
4079	280822	63322
4080	280881	63251
4081	280936	63179
4082	280992	63108
4083	281045	63035
4084	281132	62970
4085	281182	62897
4086	281248	62828
4087	281307	62757
4088	281357	62684
4089	281414	62613
4090	281473	62542
4091	281544	62473
4092	281604	62402
4093	281665	62332
4094	281719	62260
4095	281778	62189
4096	281831	62117
4097	281882	62044
4098	281961	61977
4099	282016	61906
4100	282073	61834
4101	282129	61763
4102	282182	61690
4103	282244	61620
4104	282327	61554
4105	282386	61484
4106	282445	61413
4107	282512	61344
4108	282583	61275
4109	282633	61202
4110	282696	61132
4111	282746	61060
4112	282804	60988
4113	282876	60920
4114	282933	60849
4115	282994	60779
4116	283057	60709
4117	283161	60648
4118	283220	60577
4119	283280	60506
4120	283392	60446
4121	283447	60375
4122	283506	60304
4123	283571	60234
4124	283640	60166
4125	283708	60097
4126	283766	60026
4127	283822	59954
4128	283880	59883
4129	283938	59812
4130	283993	59740
4131	284054	59670
4132	284116	59600
4133	284171	59528
4134	284239	59460
4135	284297	59389
4136	284346	59316
4137	284402	59244
4138	284453	59172
4139	284505	59100
4140	284558	59028
4141	284613	58956
4142	284670	58885
4143	284742	58817
4144	284794	58745
4145	284850	58674
4146	284911	58603
4147	284969	58532
4148	285027	58461
4149	285078	58389
4150	285137	58318
4151	285196	58248
4152	285260	58178
4153	285312	58106
4154	285369	58035
4155	285460	57971
4156	285532	57903
4157	285591	57832
4158	285648	57761
4159	285721	57693
4160	285788	57624
4161	285845	57553
4162	285897	57481
4163	285955	57410
4164	286016	57340
4165	286068	57268
4166	286135	57199
4167	286188	57127
4168	286243	57056
4169	286308	56987
4170	286383	56919
4171	286449	56850
4172	286506	56779
4173	286578	56711
4174	286637	56641
4175	286701	56571
4176	286756	56500
4177	286816	56429
4178	286868	56357
4179	286979	56297
4180	287058	56230
4181	287116	56160
4182	287176	56089
4183	287273	56026
4184	287325	55954
4185	287387	55884
4186	287453	55815
4187	287532	55748
4188	287584	55677
4189	287678	55613
4190	287739	55543
4191	287808	55474
4192	287859	55402
4193	287941	55336
4194	287985	55263
4195	288048	55193
4196	288100	55121
4197	288154	55050
4198	288221	54981
4199	288288	54912
4200	288347	54841
4201	288400	54770
4202	288498	54706
4203	288584	54641
4204	288651	54572
4205	288709	54502
4206	288763	54430
4207	288823	54360
4208	288875	54288
4209	288929	54217
4210	288989	54146
4211	289067	54080
4212	289117	54007
4213	289166	53935
4214	289217	53863
4215	289274	53793
4216	289321	53720
4217	289376	53649
4218	289423	53576
4219	289486	53506
4220	289543	53436
4221	289619	53368
4222	289684	53299
4223	289741	53228
4224	289804	53159
4225	289868	53089
4226	289916	53017
4227	289973	52946
4228	290031	52876
4229	290149	52816
4230	290223	52749
4231	290281	52678
4232	290345	52609
4233	290417	52541
4234	290495	52474
4235	290580	52408
4236	290636	52337
4237	290694	52267
4238	290757	52197
4239	290826	52129
4240	290886	52059
4241	290948	51989
4242	291011	51919
4243	291094	51853
4244	291202	51792
4245	291280	51725
4246	291350	51656
4247	291429	51590
4248	291496	51521
4249	291571	51453
4250	291627	51382
4251	291694	51314
4252	291747	51242
4253	291802	51171
4254	291859	51101
4255	291912	51029
4256	292002	50964
4257	292076	50897
4258	292138	50827
4259	292216	50760
4260	292284	50691
4261	292331	50619
4262	292389	50549
4263	292448	50478
4264	292511	50409
4265	292567	50338
4266	292620	50267
4267	292719	50204
4268	292789	50135
4269	292848	50065
4270	292925	49998
4271	292985	49928
4272	293045	49858
4273	293117	49790
4274	293186	49721
4275	293246	49651
4276	293299	49580
4277	293363	49511
4278	293429	49442
4279	293494	49372
4280	293550	49302
4281	293614	49232
4282	293672	49162
4283	293735	49092
4284	293787	49021
4285	293860	48953
4286	293927	48885
4287	293994	48816
4288	294053	48746
4289	294117	48676
4290	294201	48610
4291	294293	48546
4292	294348	48475
4293	294414	48406
4294	294502	48340
4295	294581	48274
4296	294641	48204
4297	294696	48133
4298	294754	48063
4299	294819	47993
4300	294928	47931
4301	295000	47863
4302	295078	47796
4303	295135	47726
4304	295202	47657
4305	295328	47598
4306	295386	47527
4307	295453	47459
4308	295546	47394
4309	295625	47327
4310	295685	47257
4311	295731	47185
4312	295787	47114
4313	295842	47044
4314	295899	46973
4315	295964	46904
4316	296024	46834
4317	296080	46764
4318	296143	46694
4319	296200	46624
4320	296280	46557
4321	296339	46487
4322	296414	46419
4323	296484	46351
4324	296550	46282
4325	296620	46214
4326	296689	46145
4327	296752	46076
4328	296816	46006
4329	296875	45936
4330	296936	45867
4331	296998	45797
4332	297058	45727
4333	297126	45659
4334	297185	45589
4335	297246	45519
4336	297305	45449
4337	297365	45379
4338	297432	45310
4339	297518	45244
4340	297593	45177
4341	297658	45108
4342	297735	45040
4343	297809	44973
4344	297879	44904
4345	297991	44842
4346	298047	44772
4347	298103	44701
4348	298169	44632
4349	298254	44566
4350	298319	44497
4351	298399	44430
4352	298471	44362
4353	298570	44298
4354	298629	44228
4355	298683	44157
4356	298733	44086
4357	298795	44017
4358	298851	43946
4359	298905	43875
4360	298987	43809
4361	299038	43738
4362	299101	43668
4363	299157	43598
4364	299219	43529
4365	299293	43461
4366	299372	43394
4367	299431	43324
4368	299505	43256
4369	299583	43189
4370	299647	43120
4371	299721	43052
4372	299777	42982
4373	299847	42913
4374	299920	42845
4375	300011	42780
4376	300071	42710
4377	300140	42642
4378	300223	42575
4379	300313	42510
4380	300390	42442
4381	300466	42375
4382	300552	42309
4383	300646	42244
4384	300714	42175
4385	300788	42107
4386	300908	42046
4387	300965	41976
4388	301020	41905
4389	301086	41836
4390	301145	41766
4391	301221	41699
4392	301277	41628
4393	301336	41558
4394	301400	41489
4395	301485	41423
4396	301550	41354
4397	301630	41287
4398	301682	41216
4399	301740	41146
4400	301812	41078
4401	301872	41008
4402	301949	40941
4403	302004	40870
4404	302074	40802
4405	302139	40733
4406	302218	40666
4407	302300	40599
4408	302375	40531
4409	302431	40461
4410	302500	40392
4411	302554	40322
4412	302632	40255
4413	302691	40185
4414	302760	40116
4415	302823	40047
4416	302908	39980
4417	302988	39913
4418	303058	39845
4419	303113	39775
4420	303187	39707
4421	303243	39637
4422	303296	39566
4423	303357	39496
4424	303416	39427
4425	303487	39358
4426	303552	39289
4427	303665	39226
4428	303724	39157
4429	303780	39086
4430	303835	39016
4431	303909	38948
4432	303969	38878
4433	304026	38809
4434	304084	38739
4435	304143	38669
4436	304212	38600
4437	304284	38532
4438	304349	38463
4439	304406	38393
4440	304467	38324
4441	304543	38256
4442	304609	38187
4443	304684	38119
4444	304764	38052
4445	304830	37983
4446	304904	37915
4447	304996	37850
4448	305063	37781
4449	305137	37713
4450	305208	37645
4451	305295	37579
4452	305371	37511
4453	305437	37442
4454	305531	37376
4455	305597	37308
4456	305675	37240
4457	305734	37170
4458	305813	37103
4459	305984	37047
4460	306083	36982
4461	306180	36917
4462	306237	36847
4463	306296	36777
4464	306375	36710
4465	306432	36640
4466	306486	36569
4467	306563	36502
4468	306614	36431
4469	306680	36362
4470	306750	36294
4471	306810	36224
4472	306862	36153
4473	306922	36084
4474	306977	36014
4475	307030	35943
4476	307086	35873
4477	307159	35805
4478	307215	35735
4479	307264	35664
4480	307323	35594
4481	307380	35525
4482	307447	35456
4483	307513	35387
4484	307572	35317
4485	307624	35247
4486	307667	35175
4487	307729	35106
4488	307788	35036
4489	307840	34966
4490	307901	34896
4491	307986	34830
4492	308060	34762
4493	308146	34695
4494	308201	34625
4495	308263	34556
4496	308339	34488
4497	308405	34419
4498	308490	34352
4499	308568	34285
4500	308634	34216
4501	308700	34147
4502	308770	34079
4503	308843	34011
4504	308899	33941
4505	308975	33873
4506	309031	33803
4507	309103	33735
4508	309171	33666
4509	309234	33597
4510	309288	33527
4511	309350	33458
4512	309425	33390
4513	309510	33323
4514	309646	33262
4515	309734	33195
4516	309817	33128
4517	309879	33059
4518	309931	32988
4519	309981	32918
4520	310079	32852
4521	310148	32784
4522	310213	32715
4523	310280	32646
4524	310349	32578
4525	310422	32509
4526	310479	32440
4527	310552	32372
4528	310611	32302
4529	310670	32232
4530	310729	32163
4531	310821	32097
4532	310879	32027
4533	310944	31958
4534	311002	31888
4535	311057	31818
4536	311118	31749
4537	311178	31680
4538	311230	31609
4539	311286	31540
4540	311345	31470
4541	311424	31402
4542	311483	31333
4543	311568	31266
4544	311626	31196
4545	311682	31127
4546	311743	31057
4547	311813	30989
4548	311874	30920
4549	311930	30850
4550	311980	30779
4551	312038	30710
4552	312099	30641
4553	312158	30571
4554	312217	30502
4555	312307	30435
4556	312364	30365
4557	312422	30296
4558	312480	30226
4559	312569	30160
4560	312620	30089
4561	312676	30020
4562	312733	29950
4563	312806	29882
4564	312867	29813
4565	312928	29743
4566	312992	29675
4567	313067	29607
4568	313147	29539
4569	313270	29476
4570	313341	29407
4571	313416	29339
4572	313474	29270
4573	313528	29200
4574	313589	29131
4575	313653	29062
4576	313723	28993
4577	313797	28925
4578	313860	28856
4579	313930	28788
4580	314008	28720
4581	314063	28650
4582	314122	28581
4583	314184	28512
4584	314238	28442
4585	314295	28372
4586	314354	28303
4587	314422	28234
4588	314500	28167
4589	314555	28097
4590	314620	28028
4591	314683	27959
4592	314755	27891
4593	314824	27822
4594	314887	27753
4595	314947	27684
4596	314997	27614
4597	315047	27544
4598	315103	27474
4599	315179	27406
4600	315236	27337
4601	315291	27267
4602	315348	27198
4603	315422	27130
4604	315513	27063
4605	315590	26995
4606	315654	26926
4607	315732	26859
4608	315806	26791
4609	315896	26724
4610	315966	26656
4611	316043	26588
4612	316109	26519
4613	316197	26452
4614	316252	26382
4615	316312	26313
4616	316369	26244
4617	316451	26176
4618	316507	26107
4619	316565	26037
4620	316625	25968
4621	316730	25903
4622	316784	25833
4623	316844	25764
4624	316906	25695
4625	316965	25625
4626	317017	25556
4627	317082	25487
4628	317139	25417
4629	317198	25348
4630	317266	25279
4631	317326	25210
4632	317388	25141
4633	317464	25073
4634	317544	25006
4635	317611	24937
4636	317671	24868
4637	317758	24801
4638	317815	24731
4639	317878	24662
4640	317940	24593
4641	318028	24526
4642	318097	24458
4643	318160	24389
4644	318236	24321
4645	318318	24254
4646	318395	24186
4647	318461	24117
4648	318561	24051
4649	318618	23982
4650	318705	23914
4651	318767	23845
4652	318863	23779
4653	318921	23710
4654	318998	23642
4655	319096	23575
4656	319165	23507
4657	319253	23440
4658	319323	23371
4659	319492	23310
4660	319562	23242
4661	319630	23173
4662	319688	23104
4663	319749	23035
4664	319812	22966
4665	319874	22897
4666	319957	22829
4667	320052	22762
4668	320111	22693
4669	320235	22629
4670	320320	22561
4671	320381	22492
4672	320434	22422
4673	320494	22353
4674	320585	22286
4675	320638	22217
4676	320691	22147
4677	320754	22078
4678	320808	22008
4679	320890	21941
4680	320946	21871
4681	321022	21803
4682	321090	21735
4683	321153	21666
4684	321216	21597
4685	321267	21527
4686	321343	21459
4687	321434	21392
4688	321514	21324
4689	321587	21256
4690	321654	21187
4691	321711	21118
4692	321771	21049
4693	321833	20980
4694	321951	20914
4695	322022	20846
4696	322104	20778
4697	322193	20711
4698	322286	20644
4699	322353	20575
4700	322416	20506
4701	322506	20439
4702	322567	20370
4703	322622	20301
4704	322696	20232
4705	322787	20165
4706	322855	20096
4707	322911	20027
4708	322973	19958
4709	323037	19889
4710	323107	19821
4711	323178	19752
4712	323231	19683
4713	323286	19613
4714	323342	19544
4715	323405	19475
4716	323479	19407
4717	323549	19338
4718	323611	19269
4719	323700	19202
4720	323773	19134
4721	323840	19065
4722	323881	18995
4723	323932	18925
4724	323983	18856
4725	324054	18787
4726	324122	18719
4727	324180	18649
4728	324244	18581
4729	324380	18516
4730	324447	18447
4731	324504	18378
4732	324566	18309
4733	324625	18240
4734	324679	18171
4735	324737	18101
4736	324799	18032
4737	324870	17964
4738	324918	17894
4739	324979	17825
4740	325046	17757
4741	325118	17688
4742	325185	17620
4743	325268	17552
4744	325391	17486
4745	325462	17418
4746	325542	17350
4747	325611	17281
4748	325680	17213
4749	325740	17144
4750	325800	17075
4751	325877	17007
4752	325925	16937
4753	325980	16868
4754	326045	16799
4755	326123	16731
4756	326178	16662
4757	326249	16593
4758	326304	16524
4759	326365	16455
4760	326442	16387
4761	326520	16319
4762	326576	16249
4763	326651	16181
4764	326708	16112
4765	326820	16046
4766	326877	15976
4767	326929	15907
4768	327041	15841
4769	327138	15773
4770	327211	15705
4771	327282	15637
4772	327359	15568
